EEG 1,EEG 2,EEG 3,EEG 4,EEG 5,EEG 6,EEG 7,EEG 8,Accelerometer X,Accelerometer Y,Accelerometer Z,Gyroscope X,Gyroscope Y,Gyroscope Z,Battery Level,Counter,Validation Indicator
-20.510,-3.374,2.482,-3.600,-14.752,36.646,38.494,-16.739,-0.012,0.945,-0.073,2.686,-2.106,0.244,100.000,103184.000,1.000
-22.580,-9.664,-5.566,-6.529,-18.961,26.727,29.680,-20.814,-0.011,0.947,-0.073,3.082,-1.923,0.366,100.000,103185.000,1.000
-25.031,-18.529,-13.632,-8.451,-24.320,16.460,20.587,-24.815,-0.010,0.948,-0.073,3.479,-2.014,0.427,100.000,103186.000,1.000
-26.526,-23.895,-17.278,-7.557,-27.696,14.258,17.217,-24.255,-0.007,0.950,-0.075,3.845,-1.862,0.427,100.000,103187.000,1.000
-31.255,-27.964,-21.555,-9.878,-32.557,13.124,14.281,-24.044,-0.003,0.950,-0.079,4.150,-1.770,0.610,100.000,103188.000,1.000
-36.862,-32.270,-24.536,-14.425,-37.768,8.480,10.212,-26.201,-0.002,0.952,-0.079,4.395,-1.526,0.580,100.000,103189.000,1.000
-36.932,-34.606,-21.825,-15.154,-37.616,5.049,10.031,-26.501,-0.003,0.954,-0.075,4.730,-1.343,0.702,100.000,103190.000,1.000
-32.208,-33.832,-16.454,-12.261,-32.135,6.022,13.673,-24.726,-0.001,0.956,-0.079,4.791,-1.129,0.793,100.000,103191.000,1.000
-27.918,-31.059,-12.892,-10.125,-26.669,9.317,15.497,-24.567,0.000,0.959,-0.080,4.944,-0.885,0.793,100.000,103192.000,1.000
-29.057,-30.751,-15.390,-12.351,-25.085,9.522,12.588,-26.254,0.000,0.962,-0.078,5.035,-0.702,0.824,100.000,103193.000,1.000
-29.302,-29.314,-14.789,-11.773,-22.547,9.798,11.895,-23.114,0.002,0.964,-0.078,5.035,-0.488,0.793,100.000,103194.000,1.000
-27.455,-26.582,-10.182,-8.582,-19.932,8.973,11.906,-19.299,0.004,0.964,-0.081,5.066,-0.183,0.793,100.000,103195.000,1.000
-30.097,-28.473,-11.408,-10.862,-23.391,1.774,4.843,-24.966,0.006,0.964,-0.080,5.127,0.214,0.946,100.000,103196.000,1.000
-32.322,-31.251,-16.107,-14.638,-28.343,-5.320,-4.151,-34.452,0.007,0.967,-0.080,4.944,0.580,1.190,100.000,103197.000,1.000
-29.018,-30.855,-20.018,-14.613,-28.493,-6.736,-7.981,-37.560,0.007,0.969,-0.082,4.974,0.885,1.282,100.000,103198.000,1.000
-20.970,-26.274,-17.620,-9.528,-23.038,-2.143,-5.359,-31.836,0.006,0.970,-0.082,4.791,1.221,1.373,100.000,103199.000,1.000
-14.618,-20.143,-11.100,-4.106,-16.558,3.371,-0.642,-23.205,0.002,0.972,-0.083,4.730,1.434,1.495,100.000,103200.000,1.000
-13.184,-14.902,-6.175,-1.921,-12.094,6.285,2.915,-17.399,0.002,0.972,-0.082,4.547,1.709,1.617,100.000,103201.000,1.000
-11.555,-9.841,-1.998,-0.487,-8.830,7.990,5.044,-14.769,0.000,0.972,-0.083,4.333,1.923,1.678,100.000,103202.000,1.000
-10.199,-8.681,-1.491,-1.224,-8.685,5.236,2.858,-16.515,0.001,0.971,-0.081,4.089,2.075,1.709,100.000,103203.000,1.000
-8.048,-8.074,1.816,0.220,-7.774,3.075,1.901,-17.950,0.001,0.967,-0.084,4.028,2.319,1.801,100.000,103204.000,1.000
-3.743,-1.957,12.834,7.541,-1.853,9.622,9.343,-13.723,-0.002,0.970,-0.083,3.876,2.441,1.709,100.000,103205.000,1.000
1.774,8.426,26.850,17.086,5.914,23.402,23.271,-6.323,-0.006,0.970,-0.087,3.815,2.563,1.770,100.000,103206.000,1.000
9.264,18.072,39.792,24.990,11.388,36.745,36.231,-0.273,-0.012,0.974,-0.085,3.601,2.502,1.801,100.000,103207.000,1.000
12.727,19.510,44.103,25.492,10.831,39.642,39.299,0.304,-0.012,0.972,-0.085,3.326,2.533,1.831,100.000,103208.000,1.000
11.612,17.541,44.802,22.820,7.667,37.602,36.797,-1.432,-0.015,0.972,-0.085,3.113,2.533,1.831,100.000,103209.000,1.000
10.875,21.165,49.508,23.554,7.284,42.083,38.807,-0.587,-0.016,0.971,-0.085,2.960,2.411,1.831,100.000,103210.000,1.000
11.928,28.070,55.794,25.776,9.288,51.103,45.706,2.029,-0.018,0.969,-0.084,2.808,2.350,1.770,100.000,103211.000,1.000
13.500,29.908,58.389,25.335,9.622,53.744,49.907,3.260,-0.024,0.966,-0.083,2.686,2.045,1.648,100.000,103212.000,1.000
10.765,21.543,51.878,19.164,4.288,43.552,45.681,0.490,-0.028,0.968,-0.085,2.563,1.923,1.434,100.000,103213.000,1.000
9.060,14.947,47.844,15.901,-0.297,34.738,42.863,-0.382,-0.029,0.965,-0.082,2.380,1.556,1.251,100.000,103214.000,1.000
13.443,20.627,54.511,20.855,1.507,39.376,49.222,3.977,-0.029,0.963,-0.085,2.319,1.251,1.099,100.000,103215.000,1.000
18.433,31.077,63.697,26.830,5.164,49.170,57.620,7.061,-0.028,0.963,-0.087,2.289,1.007,0.916,100.000,103216.000,1.000
19.206,34.178,66.979,27.208,5.569,51.093,59.413,4.409,-0.027,0.963,-0.091,2.228,0.641,0.793,100.000,103217.000,1.000
11.579,22.586,57.008,17.858,0.281,38.529,50.379,-4.207,-0.029,0.962,-0.090,2.228,0.275,0.702,100.000,103218.000,1.000
1.767,7.308,43.233,7.150,-4.743,24.274,38.449,-11.389,-0.028,0.961,-0.089,2.228,-0.031,0.549,100.000,103219.000,1.000
-0.599,3.835,38.984,5.587,-3.125,23.706,34.369,-10.404,-0.025,0.960,-0.090,2.136,-0.214,0.549,100.000,103220.000,1.000
4.225,9.970,43.279,10.633,1.983,32.274,37.673,-5.140,-0.024,0.961,-0.089,2.167,-0.488,0.488,100.000,103221.000,1.000
8.543,11.820,44.351,11.597,2.514,33.383,38.760,-3.879,-0.021,0.963,-0.086,2.258,-0.610,0.427,100.000,103222.000,1.000
2.910,-0.219,29.043,0.355,-6.261,17.499,29.319,-10.652,-0.018,0.962,-0.086,2.106,-0.793,0.519,100.000,103223.000,1.000
-5.260,-14.140,10.889,-11.807,-15.719,0.310,17.637,-17.207,-0.017,0.964,-0.088,2.045,-1.007,0.610,100.000,103224.000,1.000
-5.520,-16.668,6.956,-13.559,-18.275,-2.163,13.665,-17.063,-0.014,0.965,-0.087,1.923,-1.160,0.763,100.000,103225.000,1.000
-2.474,-13.974,10.306,-10.760,-18.194,3.697,14.273,-15.078,-0.011,0.967,-0.089,1.831,-1.251,0.946,100.000,103226.000,1.000
-4.968,-18.806,4.886,-13.938,-22.228,2.844,10.912,-17.711,-0.010,0.969,-0.090,1.740,-1.251,1.129,100.000,103227.000,1.000
-16.865,-36.284,-17.348,-28.243,-33.385,-12.855,-2.282,-27.931,-0.008,0.970,-0.088,1.495,-1.129,1.373,100.000,103228.000,1.000
-24.963,-51.455,-37.011,-40.624,-42.117,-29.844,-16.113,-37.128,-0.008,0.972,-0.090,1.251,-1.190,1.526,100.000,103229.000,1.000
-19.669,-51.876,-38.338,-40.093,-40.062,-34.234,-20.896,-37.057,-0.005,0.974,-0.087,1.007,-1.099,1.831,100.000,103230.000,1.000
-12.286,-46.659,-32.905,-35.065,-33.382,-31.600,-21.370,-32.618,-0.004,0.976,-0.088,0.793,-0.977,2.167,100.000,103231.000,1.000
-13.881,-46.778,-36.639,-36.046,-30.587,-32.634,-24.780,-29.996,-0.001,0.978,-0.089,0.458,-0.854,2.319,100.000,103232.000,1.000
-23.775,-53.788,-54.702,-44.610,-33.991,-42.233,-32.913,-29.901,0.000,0.980,-0.089,0.122,-0.610,2.533,100.000,103233.000,1.000
-29.049,-59.297,-70.770,-49.972,-36.954,-51.707,-40.045,-28.751,0.002,0.980,-0.092,-0.092,-0.427,2.686,100.000,103234.000,1.000
-25.125,-60.155,-74.725,-48.514,-36.144,-55.685,-45.479,-28.400,0.005,0.981,-0.092,-0.519,-0.275,2.930,100.000,103235.000,1.000
-22.136,-61.486,-75.640,-48.056,-35.909,-60.237,-52.714,-31.816,0.004,0.980,-0.090,-0.885,0.000,3.052,100.000,103236.000,1.000
-26.896,-65.389,-81.697,-51.541,-38.225,-68.632,-58.901,-33.663,0.006,0.980,-0.090,-1.221,0.305,3.021,100.000,103237.000,1.000
-37.994,-72.576,-95.452,-58.067,-42.260,-80.616,-63.015,-31.844,0.007,0.980,-0.090,-1.465,0.488,3.021,100.000,103238.000,1.000
-41.524,-75.534,-103.827,-59.717,-42.467,-87.951,-64.746,-27.884,0.006,0.978,-0.091,-1.587,0.854,2.991,100.000,103239.000,1.000
-32.256,-70.638,-101.175,-54.816,-38.300,-87.070,-66.457,-24.958,0.007,0.976,-0.091,-1.953,0.977,3.021,100.000,103240.000,1.000
-23.365,-66.034,-98.191,-51.275,-36.171,-84.666,-70.519,-25.248,0.006,0.976,-0.095,-2.289,1.160,3.082,100.000,103241.000,1.000
-23.861,-65.335,-99.823,-51.632,-37.449,-84.385,-73.020,-25.229,0.008,0.976,-0.092,-2.411,1.465,2.899,100.000,103242.000,1.000
-32.617,-67.251,-106.756,-56.078,-40.757,-88.476,-73.557,-24.685,0.010,0.973,-0.093,-2.563,1.648,2.716,100.000,103243.000,1.000
-37.257,-66.761,-110.212,-58.952,-42.507,-92.652,-72.972,-25.195,0.007,0.974,-0.090,-2.655,1.923,2.686,100.000,103244.000,1.000
-30.099,-62.066,-105.075,-55.520,-40.602,-91.374,-71.439,-26.300,0.004,0.973,-0.094,-2.777,2.136,2.502,100.000,103245.000,1.000
-15.539,-52.537,-92.056,-44.547,-33.333,-81.407,-64.993,-22.164,0.005,0.972,-0.097,-2.808,2.319,2.319,100.000,103246.000,1.000
-1.392,-37.188,-71.857,-27.468,-20.113,-63.328,-49.119,-8.122,0.007,0.970,-0.091,-3.021,2.533,2.289,100.000,103247.000,1.000
0.953,-27.308,-58.631,-17.334,-10.921,-51.454,-34.262,3.745,0.005,0.969,-0.094,-3.052,2.808,2.045,100.000,103248.000,1.000
-4.013,-27.464,-55.719,-17.294,-10.533,-51.450,-29.779,3.510,0.006,0.967,-0.093,-3.113,2.899,1.953,100.000,103249.000,1.000
-3.378,-29.455,-54.370,-18.756,-13.024,-54.673,-32.531,-2.789,0.006,0.966,-0.090,-3.082,3.113,1.617,100.000,103250.000,1.000
1.987,-26.848,-49.671,-17.919,-13.377,-53.256,-34.104,-5.594,0.004,0.967,-0.090,-3.082,3.204,1.587,100.000,103251.000,1.000
4.862,-18.466,-39.506,-15.442,-10.476,-44.348,-28.479,-2.118,0.003,0.965,-0.090,-2.960,3.326,1.404,100.000,103252.000,1.000
2.313,-11.380,-29.762,-15.189,-7.386,-34.395,-20.057,1.612,0.001,0.964,-0.091,-3.052,3.510,1.190,100.000,103253.000,1.000
5.403,-6.906,-19.609,-12.762,-2.977,-25.779,-12.761,4.292,-0.002,0.962,-0.084,-3.052,3.510,1.007,100.000,103254.000,1.000
18.802,-1.712,-9.272,-5.100,3.008,-17.758,-8.197,7.375,-0.003,0.963,-0.085,-3.021,3.601,0.977,100.000,103255.000,1.000
28.778,3.207,-3.431,1.916,6.311,-11.859,-6.819,8.677,-0.005,0.962,-0.090,-2.960,3.571,0.732,100.000,103256.000,1.000
25.598,6.486,-0.383,4.253,6.268,-7.700,-4.803,8.841,-0.005,0.962,-0.092,-3.082,3.540,0.610,100.000,103257.000,1.000
13.371,5.761,-1.789,0.528,4.031,-7.721,-2.213,8.382,-0.007,0.962,-0.085,-3.052,3.510,0.305,100.000,103258.000,1.000
9.231,5.310,-2.379,-1.801,3.655,-8.795,0.262,8.120,-0.009,0.961,-0.085,-3.021,3.418,0.061,100.000,103259.000,1.000
18.296,7.178,1.153,0.826,5.158,-7.868,0.169,6.494,-0.011,0.959,-0.088,-2.991,3.326,-0.153,100.000,103260.000,1.000
26.252,7.569,4.702,3.403,4.974,-6.205,-3.056,2.694,-0.010,0.958,-0.083,-3.052,3.235,-0.397,100.000,103261.000,1.000
24.230,8.189,7.799,4.995,4.982,-2.274,-2.496,2.354,-0.012,0.959,-0.083,-2.930,3.143,-0.549,100.000,103262.000,1.000
15.223,8.957,6.637,4.288,5.948,1.064,2.410,5.456,-0.011,0.960,-0.083,-2.960,2.869,-0.671,100.000,103263.000,1.000
12.848,9.277,4.687,3.877,7.701,1.986,5.883,6.928,-0.012,0.961,-0.082,-2.991,2.777,-0.763,100.000,103264.000,1.000
20.641,7.191,4.096,4.550,8.208,-1.350,1.929,3.702,-0.013,0.962,-0.084,-2.991,2.716,-0.977,100.000,103265.000,1.000
26.446,2.714,2.909,4.552,6.358,-7.953,-6.540,-0.328,-0.014,0.961,-0.083,-3.052,2.533,-1.160,100.000,103266.000,1.000
25.020,3.674,4.986,7.459,6.814,-8.416,-7.475,2.784,-0.014,0.962,-0.085,-3.021,2.380,-1.282,100.000,103267.000,1.000
19.813,10.272,6.852,11.396,10.131,-2.445,0.048,10.178,-0.014,0.964,-0.084,-3.082,2.136,-1.190,100.000,103268.000,1.000
19.722,15.498,7.486,13.448,13.505,1.923,6.589,14.394,-0.016,0.966,-0.085,-3.082,2.014,-1.343,100.000,103269.000,1.000
26.298,13.904,8.088,13.095,14.713,-2.025,4.574,13.451,-0.017,0.968,-0.085,-3.204,1.862,-1.434,100.000,103270.000,1.000
32.501,10.914,10.982,14.021,16.101,-8.649,-0.286,12.847,-0.017,0.970,-0.084,-3.235,1.770,-1.556,100.000,103271.000,1.000
33.954,16.594,18.944,19.879,21.204,-4.511,4.438,18.195,-0.019,0.970,-0.087,-3.418,1.526,-1.678,100.000,103272.000,1.000
27.879,24.041,22.279,22.378,24.371,6.511,14.496,22.450,-0.023,0.972,-0.082,-3.571,1.221,-1.678,100.000,103273.000,1.000
22.966,23.930,20.448,18.945,22.430,11.712,17.464,18.885,-0.026,0.970,-0.084,-3.662,1.007,-1.587,100.000,103274.000,1.000
25.589,15.887,17.929,13.539,17.671,3.862,8.824,9.919,-0.026,0.972,-0.087,-3.937,0.793,-1.617,100.000,103275.000,1.000
28.261,6.788,14.999,8.972,13.686,-9.145,-1.827,3.550,-0.029,0.971,-0.085,-3.937,0.397,-1.801,100.000,103276.000,1.000
25.651,6.936,15.835,9.057,14.639,-9.086,-0.705,6.612,-0.028,0.970,-0.083,-4.150,0.092,-1.831,100.000,103277.000,1.000
17.861,12.806,17.343,9.900,16.950,2.786,8.442,12.717,-0.028,0.969,-0.083,-4.181,-0.092,-1.831,100.000,103278.000,1.000
13.371,14.753,18.025,8.484,16.346,10.351,13.374,13.160,-0.028,0.969,-0.082,-4.211,-0.458,-1.831,100.000,103279.000,1.000
14.809,7.374,15.485,3.232,11.207,2.183,6.573,6.613,-0.030,0.968,-0.083,-4.364,-0.671,-1.740,100.000,103280.000,1.000
14.635,-3.509,10.533,-3.468,4.344,-12.562,-5.574,-0.548,-0.030,0.968,-0.082,-4.364,-1.007,-1.801,100.000,103281.000,1.000
11.547,-2.823,12.823,-1.991,3.970,-11.518,-6.124,1.258,-0.031,0.968,-0.080,-4.395,-1.282,-1.617,100.000,103282.000,1.000
6.817,7.310,17.280,4.641,8.508,2.933,4.462,8.402,-0.030,0.969,-0.081,-4.364,-1.556,-1.556,100.000,103283.000,1.000
4.809,11.372,15.622,6.251,9.362,8.571,9.750,10.107,-0.027,0.970,-0.081,-4.456,-1.709,-1.465,100.000,103284.000,1.000
6.117,0.942,6.363,-1.614,2.407,-6.448,-0.094,2.965,-0.028,0.967,-0.081,-4.333,-1.923,-1.495,100.000,103285.000,1.000
7.784,-11.898,-2.085,-10.225,-4.965,-25.270,-13.388,-4.208,-0.027,0.967,-0.084,-4.364,-2.045,-1.251,100.000,103286.000,1.000
10.826,-7.473,1.757,-6.581,-2.073,-21.272,-11.736,-0.857,-0.028,0.967,-0.082,-4.395,-2.289,-1.038,100.000,103287.000,1.000
10.719,6.693,7.470,1.863,5.244,-1.554,-0.872,6.776,-0.025,0.967,-0.078,-4.333,-2.411,-0.732,100.000,103288.000,1.000
8.749,11.036,6.191,3.968,7.276,7.613,2.984,9.114,-0.024,0.966,-0.076,-4.395,-2.533,-0.671,100.000,103289.000,1.000
10.594,1.923,1.558,-0.133,4.365,-3.342,-4.031,6.777,-0.024,0.967,-0.077,-4.303,-2.625,-0.519,100.000,103290.000,1.000
15.043,-7.058,-0.177,-3.120,2.464,-17.010,-11.367,6.189,-0.021,0.967,-0.076,-4.303,-2.686,-0.275,100.000,103291.000,1.000
18.953,-1.499,5.006,1.762,5.092,-10.874,-7.990,11.477,-0.020,0.967,-0.073,-4.211,-2.716,0.000,100.000,103292.000,1.000
17.954,11.280,8.223,7.872,6.992,7.462,0.171,16.253,-0.019,0.967,-0.076,-4.303,-2.777,0.122,100.000,103293.000,1.000
16.066,15.714,6.321,9.235,5.094,15.179,2.856,15.370,-0.018,0.967,-0.073,-4.272,-2.655,0.397,100.000,103294.000,1.000
16.579,6.101,0.231,5.306,0.254,2.277,-3.925,10.122,-0.017,0.967,-0.073,-4.303,-2.655,0.458,100.000,103295.000,1.000
16.489,-6.084,-7.254,0.651,-3.934,-15.977,-13.178,5.905,-0.015,0.967,-0.072,-4.272,-2.625,0.641,100.000,103296.000,1.000
17.246,-2.522,-6.650,4.615,-1.532,-14.481,-10.967,9.626,-0.014,0.967,-0.074,-4.303,-2.502,0.793,100.000,103297.000,1.000
17.809,11.659,-1.505,13.488,4.375,2.665,0.471,17.765,-0.013,0.965,-0.074,-4.272,-2.258,0.854,100.000,103298.000,1.000
18.609,17.824,1.486,18.519,8.036,12.242,7.028,22.487,-0.010,0.967,-0.073,-4.425,-2.197,0.916,100.000,103299.000,1.000
18.478,8.039,-3.346,14.623,5.876,1.912,-0.497,19.264,-0.008,0.966,-0.068,-4.395,-2.014,1.007,100.000,103300.000,1.000
15.271,-4.836,-13.868,5.663,-0.473,-15.033,-14.126,11.486,-0.005,0.967,-0.073,-4.272,-1.740,1.129,100.000,103301.000,1.000
13.700,-1.530,-15.679,3.582,-2.351,-14.355,-15.919,9.471,-0.005,0.966,-0.072,-4.303,-1.373,1.251,100.000,103302.000,1.000
12.575,11.518,-10.368,6.842,0.737,0.334,-6.461,13.188,-0.002,0.967,-0.073,-4.333,-1.129,1.282,100.000,103303.000,1.000
11.400,17.479,-6.727,8.622,3.832,8.360,1.301,16.740,0.001,0.966,-0.075,-4.211,-0.732,1.373,100.000,103304.000,1.000
11.403,11.438,-10.137,6.081,4.151,0.356,-0.411,17.263,0.000,0.964,-0.075,-4.272,-0.488,1.251,100.000,103305.000,1.000
10.411,0.579,-18.745,0.681,2.516,-13.548,-8.397,15.332,0.002,0.965,-0.076,-4.395,-0.031,1.312,100.000,103306.000,1.000
9.608,-1.702,-21.557,-0.686,3.339,-15.632,-12.044,15.510,0.002,0.966,-0.071,-4.272,0.244,1.312,100.000,103307.000,1.000
8.794,6.229,-18.352,2.149,6.633,-6.777,-8.990,18.035,0.003,0.967,-0.071,-4.242,0.549,1.282,100.000,103308.000,1.000
9.478,15.457,-13.112,6.114,10.267,0.565,-4.017,20.004,0.005,0.965,-0.070,-4.272,0.916,1.251,100.000,103309.000,1.000
8.906,14.168,-13.843,5.017,9.916,-3.568,-4.751,17.020,0.004,0.967,-0.072,-4.211,1.312,1.251,100.000,103310.000,1.000
3.622,2.570,-22.462,-1.947,5.257,-14.924,-11.075,10.407,0.002,0.967,-0.070,-4.211,1.770,1.190,100.000,103311.000,1.000
0.576,-2.986,-24.493,-3.644,4.487,-16.914,-11.745,10.093,0.000,0.969,-0.069,-4.242,2.106,1.068,100.000,103312.000,1.000
0.525,0.637,-18.128,-0.066,7.983,-9.771,-5.568,15.585,-0.002,0.967,-0.071,-4.211,2.533,0.946,100.000,103313.000,1.000
-0.224,3.345,-12.515,0.841,9.636,-5.865,-0.808,18.561,-0.002,0.968,-0.069,-4.211,2.747,0.763,100.000,103314.000,1.000
-4.426,-2.207,-17.302,-5.457,5.016,-12.586,-5.041,14.144,-0.004,0.966,-0.069,-4.333,2.991,0.641,100.000,103315.000,1.000
-11.839,-12.748,-30.146,-15.664,-4.384,-25.242,-16.600,3.859,-0.004,0.966,-0.070,-4.211,3.235,0.519,100.000,103316.000,1.000
-14.470,-15.995,-33.624,-19.023,-9.777,-30.584,-22.595,-2.798,-0.006,0.967,-0.069,-4.181,3.448,0.427,100.000,103317.000,1.000
-10.578,-10.256,-25.178,-14.046,-7.483,-26.996,-17.476,-0.510,-0.007,0.966,-0.069,-4.120,3.662,0.305,100.000,103318.000,1.000
-5.307,-3.981,-15.277,-7.088,-1.988,-21.709,-8.684,5.576,-0.009,0.965,-0.068,-4.028,3.784,0.244,100.000,103319.000,1.000
-5.662,-5.123,-16.045,-6.338,-0.880,-22.121,-7.954,5.819,-0.010,0.967,-0.069,-3.998,3.967,0.214,100.000,103320.000,1.000
-9.687,-9.247,-24.086,-10.020,-2.776,-25.964,-13.237,2.071,-0.011,0.965,-0.068,-3.906,4.242,0.092,100.000,103321.000,1.000
-8.436,-6.771,-23.666,-8.649,-0.444,-25.640,-13.048,4.356,-0.012,0.964,-0.065,-3.845,4.303,-0.061,100.000,103322.000,1.000
-7.207,-4.369,-19.150,-6.335,2.324,-26.386,-10.553,8.637,-0.015,0.964,-0.067,-3.784,4.364,-0.122,100.000,103323.000,1.000
-8.761,-5.302,-16.359,-5.654,3.149,-28.056,-10.331,8.585,-0.015,0.966,-0.064,-3.601,4.456,-0.244,100.000,103324.000,1.000
-6.489,-3.405,-14.275,-3.568,4.860,-24.915,-10.184,6.626,-0.016,0.966,-0.065,-3.510,4.425,-0.244,100.000,103325.000,1.000
2.487,2.632,-11.953,0.201,8.311,-19.839,-8.260,7.518,-0.018,0.963,-0.063,-3.387,4.272,-0.183,100.000,103326.000,1.000
16.126,9.691,-6.216,6.111,13.667,-17.516,-4.303,12.986,-0.020,0.965,-0.065,-3.265,4.272,-0.214,100.000,103327.000,1.000
25.916,10.751,-2.891,9.232,15.984,-22.031,-4.177,15.709,-0.020,0.963,-0.063,-3.052,4.272,-0.122,100.000,103328.000,1.000
32.109,9.221,-1.917,9.958,14.879,-26.824,-7.595,13.639,-0.020,0.963,-0.063,-2.930,4.211,-0.122,100.000,103329.000,1.000
39.059,12.210,-0.573,11.449,15.607,-24.258,-8.360,13.218,-0.024,0.962,-0.065,-2.716,4.181,0.000,100.000,103330.000,1.000
45.060,17.794,1.721,13.793,19.983,-17.050,-4.598,17.160,-0.023,0.963,-0.064,-2.472,3.967,0.092,100.000,103331.000,1.000
50.294,22.575,9.243,18.625,25.983,-10.766,1.130,23.087,-0.023,0.965,-0.063,-2.197,3.876,0.153,100.000,103332.000,1.000
52.377,22.024,15.429,21.368,28.088,-11.157,2.442,25.234,-0.025,0.966,-0.060,-2.106,3.754,0.122,100.000,103333.000,1.000
51.132,19.361,16.762,19.980,26.530,-12.305,0.861,23.766,-0.026,0.964,-0.063,-2.045,3.632,0.244,100.000,103334.000,1.000
46.406,20.188,14.412,15.765,24.313,-7.746,1.082,21.933,-0.024,0.968,-0.065,-1.831,3.448,0.336,100.000,103335.000,1.000
39.278,23.367,10.819,11.268,22.549,-2.410,3.004,20.997,-0.026,0.968,-0.064,-1.556,3.296,0.427,100.000,103336.000,1.000
37.467,25.608,11.537,11.108,22.394,-2.095,4.678,22.170,-0.024,0.965,-0.063,-1.404,3.113,0.519,100.000,103337.000,1.000
39.278,21.651,10.171,10.642,20.078,-10.298,0.947,21.246,-0.025,0.967,-0.063,-1.190,2.899,0.641,100.000,103338.000,1.000
39.299,16.395,5.102,8.100,15.471,-18.391,-5.833,16.846,-0.024,0.967,-0.065,-1.068,2.777,0.732,100.000,103339.000,1.000
34.986,15.960,-0.667,6.190,11.926,-17.883,-9.993,12.783,-0.024,0.964,-0.061,-0.946,2.563,0.793,100.000,103340.000,1.000
28.692,16.584,-6.323,5.423,10.184,-13.934,-11.160,12.223,-0.023,0.965,-0.064,-0.824,2.472,0.854,100.000,103341.000,1.000
28.229,14.425,-8.651,6.005,9.640,-14.872,-11.424,15.315,-0.023,0.968,-0.064,-0.702,2.319,0.977,100.000,103342.000,1.000
30.245,7.061,-12.477,3.686,6.844,-24.662,-15.405,16.008,-0.025,0.968,-0.068,-0.610,2.197,0.977,100.000,103343.000,1.000
30.506,3.079,-14.629,2.725,5.235,-30.472,-18.325,15.405,-0.024,0.967,-0.065,-0.458,2.106,1.099,100.000,103344.000,1.000
29.187,9.310,-11.389,7.585,8.947,-22.118,-13.748,18.994,-0.022,0.966,-0.065,-0.366,1.923,1.099,100.000,103345.000,1.000
25.127,14.974,-10.193,10.764,12.171,-12.419,-7.608,22.784,-0.020,0.969,-0.066,-0.397,1.740,1.160,100.000,103346.000,1.000
20.733,9.989,-14.574,6.774,9.371,-16.335,-8.986,20.447,-0.021,0.970,-0.063,-0.305,1.740,1.251,100.000,103347.000,1.000
16.864,-1.632,-23.022,-1.814,2.616,-30.971,-18.862,12.748,-0.022,0.968,-0.063,-0.244,1.587,1.343,100.000,103348.000,1.000
16.126,-3.960,-24.068,-3.971,1.168,-34.616,-23.939,9.974,-0.023,0.968,-0.066,-0.153,1.465,1.282,100.000,103349.000,1.000
16.375,5.640,-17.400,0.730,6.099,-20.870,-17.070,15.523,-0.022,0.965,-0.066,-0.122,1.282,1.221,100.000,103350.000,1.000
12.750,12.550,-15.308,2.269,9.329,-8.611,-8.122,20.542,-0.021,0.965,-0.063,0.031,1.190,1.221,100.000,103351.000,1.000
9.541,8.795,-18.508,-0.336,7.642,-11.195,-7.334,19.168,-0.018,0.966,-0.060,0.061,1.068,1.282,100.000,103352.000,1.000
7.898,-2.413,-24.660,-4.953,1.684,-25.643,-16.320,12.528,-0.017,0.967,-0.064,0.122,1.068,1.190,100.000,103353.000,1.000
8.555,-5.547,-25.045,-4.491,-1.443,-32.492,-22.695,10.349,-0.012,0.967,-0.065,0.244,1.221,1.099,100.000,103354.000,1.000
10.675,5.719,-17.470,3.222,1.886,-21.620,-17.961,16.960,-0.012,0.967,-0.063,0.427,1.343,1.251,100.000,103355.000,1.000
10.597,15.952,-12.440,9.419,5.477,-8.272,-10.633,23.533,-0.011,0.965,-0.066,0.427,1.312,1.282,100.000,103356.000,1.000
11.222,13.270,-14.082,9.734,6.384,-8.538,-11.287,24.350,-0.009,0.964,-0.065,0.458,1.434,1.312,100.000,103357.000,1.000
13.363,2.626,-20.262,6.078,6.603,-20.799,-20.933,22.028,-0.010,0.963,-0.064,0.427,1.587,1.404,100.000,103358.000,1.000
17.633,2.492,-17.903,8.659,11.788,-23.206,-24.994,25.672,-0.010,0.960,-0.067,0.580,1.678,1.282,100.000,103359.000,1.000
20.619,17.043,-5.740,18.983,20.995,-7.046,-14.683,36.997,-0.011,0.962,-0.068,0.641,1.648,1.251,100.000,103360.000,1.000
17.094,28.292,0.537,24.424,25.463,7.419,-2.764,44.450,-0.009,0.966,-0.067,0.793,1.740,1.251,100.000,103361.000,1.000
11.855,24.940,-3.615,18.937,22.098,2.852,-4.446,39.841,-0.010,0.969,-0.068,0.854,1.831,1.129,100.000,103362.000,1.000
7.734,11.936,-13.308,6.630,13.731,-15.815,-18.658,27.364,-0.009,0.968,-0.066,0.824,1.831,0.977,100.000,103363.000,1.000
5.636,6.205,-15.480,1.405,8.824,-24.515,-25.264,21.784,-0.009,0.966,-0.065,0.854,1.892,1.007,100.000,103364.000,1.000
2.659,12.850,-9.550,6.377,10.192,-14.878,-15.974,27.106,-0.012,0.966,-0.070,0.946,1.892,1.007,100.000,103365.000,1.000
-4.405,17.841,-8.645,8.728,10.936,-5.722,-7.118,29.929,-0.014,0.965,-0.069,0.977,1.892,0.824,100.000,103366.000,1.000
