EEG 1,EEG 2,EEG 3,EEG 4,EEG 5,EEG 6,EEG 7,EEG 8,Accelerometer X,Accelerometer Y,Accelerometer Z,Gyroscope X,Gyroscope Y,Gyroscope Z,Battery Level,Counter,Validation Indicator
-3.405,-4.013,-1.807,0.778,1.859,-8.971,-2.217,-7.665,-0.001,0.992,0.091,-0.946,0.214,-0.641,100.000,153342.000,1.000
-1.368,-1.379,1.235,4.524,5.114,-8.606,-0.103,-4.240,-0.002,0.994,0.091,-0.885,0.244,-0.549,100.000,153343.000,1.000
1.656,3.768,4.866,8.314,9.171,-6.909,2.676,0.139,-0.003,0.995,0.090,-0.916,0.153,-0.610,100.000,153344.000,1.000
4.938,10.568,7.974,10.952,12.570,-4.190,5.196,4.209,-0.001,0.997,0.091,-0.916,0.122,-0.641,100.000,153345.000,1.000
7.325,17.017,9.507,11.554,14.338,-0.917,6.958,7.104,-0.001,0.999,0.094,-1.038,0.061,-0.641,100.000,153346.000,1.000
7.665,21.130,8.764,9.698,14.025,2.496,8.118,8.652,-0.002,1.000,0.095,-1.160,0.122,-0.671,100.000,153347.000,1.000
5.698,21.599,6.181,5.646,12.283,5.514,9.276,9.300,-0.003,0.997,0.093,-1.221,0.000,-0.702,100.000,153348.000,1.000
1.945,16.983,2.400,0.299,9.548,6.925,10.416,9.203,-0.002,0.997,0.094,-1.404,-0.183,-0.549,100.000,153349.000,1.000
-2.322,7.187,-1.877,-4.825,5.955,5.609,10.854,8.189,-0.001,0.995,0.094,-1.556,-0.153,-0.519,100.000,153350.000,1.000
-5.591,-5.150,-5.651,-8.125,2.033,1.690,10.024,6.175,-0.001,0.997,0.091,-1.648,-0.214,-0.519,100.000,153351.000,1.000
-7.071,-16.228,-8.271,-8.999,-1.545,-3.481,7.960,3.257,0.000,0.995,0.091,-1.831,-0.183,-0.580,100.000,153352.000,1.000
-6.756,-22.894,-9.087,-8.188,-3.418,-7.913,5.668,0.064,0.001,0.993,0.094,-1.953,-0.275,-0.763,100.000,153353.000,1.000
-5.424,-23.997,-7.959,-6.982,-2.585,-9.833,4.595,-2.463,0.003,0.989,0.094,-1.953,-0.244,-0.824,100.000,153354.000,1.000
-3.929,-20.191,-5.193,-6.070,1.144,-8.429,5.692,-3.432,0.005,0.989,0.091,-1.984,-0.336,-0.702,100.000,153355.000,1.000
-2.783,-13.506,-1.511,-5.520,6.874,-4.544,8.358,-2.762,0.006,0.985,0.093,-2.075,-0.244,-0.854,100.000,153356.000,1.000
-2.281,-6.937,1.594,-5.181,12.355,-0.501,10.473,-1.546,0.007,0.988,0.095,-1.892,-0.122,-0.854,100.000,153357.000,1.000
-2.371,-2.871,3.029,-4.741,15.789,1.375,10.016,-1.157,0.008,0.985,0.093,-1.801,-0.153,-0.824,100.000,153358.000,1.000
-3.094,-2.239,2.253,-4.261,16.144,-0.045,6.038,-2.713,0.007,0.984,0.092,-1.678,-0.031,-0.793,100.000,153359.000,1.000
-4.259,-3.727,-0.327,-4.118,13.577,-4.219,-0.803,-6.328,0.008,0.985,0.094,-1.465,0.031,-0.732,100.000,153360.000,1.000
-5.245,-4.772,-3.426,-4.442,9.473,-9.445,-8.399,-10.727,0.007,0.985,0.094,-1.343,0.061,-0.732,100.000,153361.000,1.000
-5.611,-4.439,-6.105,-4.885,5.225,-13.962,-14.280,-13.943,0.007,0.987,0.096,-1.221,0.183,-0.671,100.000,153362.000,1.000
-5.182,-3.684,-7.699,-4.807,2.271,-16.621,-16.659,-14.238,0.004,0.988,0.097,-1.038,0.244,-0.580,100.000,153363.000,1.000
-4.265,-3.756,-8.206,-4.068,1.200,-17.144,-15.417,-11.334,0.002,0.989,0.095,-0.885,0.092,-0.519,100.000,153364.000,1.000
-3.318,-4.761,-7.977,-3.290,1.860,-15.961,-11.805,-6.381,0.001,0.989,0.095,-0.885,0.183,-0.549,100.000,153365.000,1.000
-2.663,-5.744,-7.239,-3.213,3.790,-13.929,-7.398,-1.048,0.001,0.991,0.095,-0.824,0.214,-0.519,100.000,153366.000,1.000
-2.505,-5.583,-6.268,-3.924,6.155,-11.738,-3.190,3.401,-0.001,0.993,0.098,-0.702,-0.061,-0.458,100.000,153367.000,1.000
-2.810,-3.900,-4.954,-4.908,8.751,-9.478,0.887,6.764,0.000,0.991,0.098,-0.702,0.031,-0.519,100.000,153368.000,1.000
-3.839,-2.198,-3.731,-5.855,11.119,-7.245,5.077,9.235,-0.002,0.993,0.097,-0.610,0.000,-0.549,100.000,153369.000,1.000
-5.805,-2.478,-3.462,-6.725,12.488,-5.380,9.201,10.953,-0.001,0.992,0.097,-0.702,-0.061,-0.702,100.000,153370.000,1.000
-8.512,-5.544,-4.782,-7.823,12.289,-4.329,12.582,11.731,0.000,0.991,0.095,-0.732,-0.031,-0.610,100.000,153371.000,1.000
-11.591,-10.849,-8.131,-9.929,9.999,-4.556,14.275,10.947,0.000,0.989,0.094,-0.671,-0.092,-0.702,100.000,153372.000,1.000
-14.324,-16.400,-12.766,-13.404,6.122,-6.106,13.886,8.380,0.002,0.989,0.093,-0.610,-0.183,-0.763,100.000,153373.000,1.000
-16.024,-20.074,-17.251,-17.504,1.487,-8.521,11.635,4.468,0.003,0.989,0.093,-0.519,-0.122,-0.793,100.000,153374.000,1.000
-16.198,-20.797,-20.087,-20.729,-2.962,-10.944,8.262,0.211,0.002,0.990,0.094,-0.610,-0.183,-0.793,100.000,153375.000,1.000
-14.694,-18.890,-20.222,-21.874,-6.079,-12.439,4.817,-3.372,0.004,0.991,0.091,-0.580,-0.153,-0.793,100.000,153376.000,1.000
-11.607,-15.280,-17.518,-20.346,-7.029,-12.155,2.315,-5.731,0.004,0.996,0.091,-0.580,-0.244,-0.885,100.000,153377.000,1.000
-6.814,-10.016,-11.980,-15.889,-4.871,-9.376,1.610,-6.518,0.004,0.998,0.094,-0.519,-0.275,-0.854,100.000,153378.000,1.000
-0.793,-3.214,-4.561,-9.274,0.021,-4.346,2.650,-5.955,0.004,0.998,0.094,-0.610,-0.122,-0.793,100.000,153379.000,1.000
5.246,4.074,2.931,-2.361,5.961,1.612,4.649,-4.680,0.002,0.999,0.095,-0.793,-0.122,-0.824,100.000,153380.000,1.000
10.105,10.363,8.981,3.062,11.243,7.010,6.876,-3.254,0.001,0.997,0.093,-0.977,-0.092,-0.854,100.000,153381.000,1.000
13.034,14.680,12.640,6.098,14.413,10.807,8.706,-2.190,0.002,0.995,0.092,-1.068,-0.183,-0.793,100.000,153382.000,1.000
13.825,17.224,13.798,6.578,14.889,12.282,9.285,-2.043,0.000,0.994,0.092,-1.190,-0.275,-0.580,100.000,153383.000,1.000
12.186,17.941,12.155,4.412,12.195,10.695,7.367,-3.488,0.001,0.993,0.089,-1.282,-0.427,-0.671,100.000,153384.000,1.000
8.042,15.964,7.499,-0.154,6.498,5.899,2.597,-6.363,0.000,0.993,0.092,-1.404,-0.336,-0.580,100.000,153385.000,1.000
1.955,10.450,0.516,-6.099,-0.864,-1.242,-3.704,-9.276,0.000,0.994,0.093,-1.495,-0.275,-0.671,100.000,153386.000,1.000
-4.723,1.980,-7.336,-11.741,-8.302,-9.121,-9.472,-10.507,0.000,0.993,0.092,-1.617,-0.397,-0.610,100.000,153387.000,1.000
-9.631,-6.038,-13.467,-15.259,-13.713,-15.534,-12.789,-8.763,0.001,0.990,0.095,-1.678,-0.336,-0.610,100.000,153388.000,1.000
-11.149,-9.958,-15.958,-16.003,-15.825,-18.589,-12.754,-4.105,0.002,0.990,0.091,-1.617,-0.397,-0.519,100.000,153389.000,1.000
-9.927,-9.396,-15.051,-15.136,-14.998,-17.854,-9.747,2.034,0.004,0.993,0.089,-1.648,-0.366,-0.366,100.000,153390.000,1.000
-8.377,-7.554,-12.896,-14.846,-12.897,-14.675,-5.283,7.554,0.003,0.991,0.089,-1.648,-0.305,-0.488,100.000,153391.000,1.000
-8.748,-8.454,-12.259,-16.702,-11.738,-11.127,-1.223,10.669,0.002,0.991,0.095,-1.740,-0.305,-0.519,100.000,153392.000,1.000
-11.232,-13.119,-14.060,-20.376,-12.177,-8.400,1.603,11.055,0.003,0.989,0.096,-1.831,-0.275,-0.366,100.000,153393.000,1.000
-14.366,-18.998,-17.390,-24.180,-13.736,-6.556,3.299,9.418,0.004,0.988,0.094,-1.831,-0.305,-0.336,100.000,153394.000,1.000
-16.161,-22.026,-20.307,-26.257,-15.429,-5.010,4.296,6.762,0.006,0.989,0.092,-1.740,-0.275,-0.427,100.000,153395.000,1.000
-15.235,-19.492,-20.841,-25.495,-16.159,-3.078,4.974,4.018,0.006,0.990,0.094,-1.556,-0.275,-0.336,100.000,153396.000,1.000
-11.826,-12.110,-18.628,-22.116,-15.791,-0.586,5.379,1.748,0.005,0.992,0.093,-1.556,-0.214,-0.305,100.000,153397.000,1.000
-7.590,-3.565,-14.800,-17.643,-14.608,1.926,5.414,0.211,0.005,0.991,0.093,-1.526,-0.153,-0.275,100.000,153398.000,1.000
-4.565,1.704,-11.421,-13.977,-13.346,3.578,4.867,-0.859,0.005,0.992,0.093,-1.495,-0.092,-0.336,100.000,153399.000,1.000
-3.336,2.037,-9.672,-11.832,-12.313,4.048,3.693,-1.842,0.006,0.991,0.094,-1.434,0.061,-0.275,100.000,153400.000,1.000
-2.995,-1.028,-9.227,-10.764,-11.294,3.513,1.831,-3.123,0.007,0.990,0.094,-1.373,0.000,-0.336,100.000,153401.000,1.000
-2.684,-5.387,-9.607,-10.377,-10.740,1.969,-1.042,-5.254,0.008,0.989,0.094,-1.343,0.092,-0.275,100.000,153402.000,1.000
-1.857,-9.003,-10.002,-10.394,-10.771,-0.441,-4.731,-8.244,0.008,0.986,0.088,-1.343,0.153,-0.275,100.000,153403.000,1.000
-0.299,-10.003,-9.654,-10.237,-11.188,-3.037,-8.451,-11.554,0.011,0.981,0.086,-1.251,0.183,-0.214,100.000,153404.000,1.000
1.861,-7.306,-8.155,-9.073,-11.597,-4.788,-11.238,-14.400,0.005,0.978,0.091,-1.068,0.244,0.000,100.000,153405.000,1.000
3.928,-1.726,-5.672,-6.712,-11.757,-5.043,-12.546,-16.226,0.005,0.985,0.091,-0.763,0.336,0.000,100.000,153406.000,1.000
4.785,3.979,-3.313,-4.181,-12.228,-3.967,-12.601,-17.002,0.007,0.993,0.090,-0.671,0.366,-0.031,100.000,153407.000,1.000
3.863,7.187,-1.958,-2.981,-13.240,-2.242,-11.980,-16.762,0.007,0.997,0.088,-0.763,0.366,-0.153,100.000,153408.000,1.000
1.196,6.471,-2.260,-4.085,-15.094,-0.954,-11.568,-15.703,0.007,0.996,0.086,-0.946,0.397,-0.336,100.000,153409.000,1.000
-2.421,2.326,-4.267,-7.076,-17.956,-0.971,-11.974,-13.917,0.006,0.991,0.085,-1.068,0.427,-0.366,100.000,153410.000,1.000
-5.740,-2.872,-7.141,-10.353,-21.316,-2.197,-13.029,-11.266,0.006,0.988,0.088,-1.099,0.305,-0.549,100.000,153411.000,1.000
-7.922,-6.265,-10.013,-12.177,-24.518,-3.559,-14.029,-7.713,0.005,0.990,0.088,-1.129,0.336,-0.732,100.000,153412.000,1.000
-8.593,-5.610,-11.843,-11.409,-26.330,-3.575,-13.824,-3.108,0.006,0.990,0.088,-1.160,0.427,-0.702,100.000,153413.000,1.000
-8.265,-1.210,-12.403,-8.356,-26.202,-1.600,-11.534,2.397,0.005,0.995,0.088,-1.190,0.366,-0.763,100.000,153414.000,1.000
-8.070,3.891,-12.519,-4.938,-24.684,1.687,-7.114,8.034,0.001,0.995,0.086,-1.221,0.336,-0.854,100.000,153415.000,1.000
-8.631,6.646,-13.014,-3.336,-22.610,5.080,-1.354,12.682,0.002,0.996,0.091,-1.312,0.244,-0.916,100.000,153416.000,1.000
-9.273,6.714,-13.797,-3.770,-20.555,7.987,4.647,15.658,0.002,0.996,0.092,-1.495,0.061,-1.007,100.000,153417.000,1.000
-8.673,6.185,-13.423,-4.352,-17.950,10.607,10.147,17.305,0.002,0.996,0.091,-1.495,0.031,-1.038,100.000,153418.000,1.000
-6.749,6.505,-11.228,-3.766,-14.689,12.932,14.293,17.878,0.000,0.996,0.091,-1.556,0.031,-1.068,100.000,153419.000,1.000
-4.133,8.130,-7.850,-2.118,-11.503,14.641,16.269,17.196,0.001,0.997,0.091,-1.678,-0.031,-1.221,100.000,153420.000,1.000
-1.147,11.070,-4.280,-0.058,-9.215,15.439,15.751,15.081,-0.001,1.000,0.090,-1.709,-0.183,-1.343,100.000,153421.000,1.000
1.521,13.601,-2.051,1.065,-8.907,14.867,12.739,11.313,-0.003,0.999,0.091,-1.831,-0.122,-1.495,100.000,153422.000,1.000
2.777,13.170,-2.261,-0.686,-10.748,12.636,7.772,5.987,-0.002,0.997,0.094,-1.923,-0.122,-1.617,100.000,153423.000,1.000
1.926,8.884,-4.841,-6.242,-13.904,9.227,1.978,-0.207,0.000,0.995,0.093,-2.045,-0.183,-1.709,100.000,153424.000,1.000
-0.188,2.635,-8.057,-13.720,-16.566,5.949,-3.085,-5.776,0.001,0.997,0.093,-2.106,-0.122,-1.709,100.000,153425.000,1.000
-1.962,-2.944,-9.834,-19.643,-17.155,3.690,-6.512,-9.475,0.000,1.000,0.095,-2.014,0.031,-1.587,100.000,153426.000,1.000
-2.592,-6.488,-9.689,-21.893,-15.877,2.185,-8.719,-11.388,0.000,1.001,0.096,-2.136,0.000,-1.434,100.000,153427.000,1.000
-1.678,-7.369,-7.591,-20.363,-13.106,1.157,-10.166,-11.979,0.002,1.000,0.099,-2.319,-0.092,-1.343,100.000,153428.000,1.000
0.877,-5.978,-3.821,-16.090,-9.281,0.860,-10.885,-11.715,0.001,0.996,0.096,-2.502,-0.214,-1.190,100.000,153429.000,1.000
4.691,-3.457,0.705,-10.425,-5.286,1.523,-11.052,-11.305,0.000,0.994,0.096,-2.502,-0.153,-1.038,100.000,153430.000,1.000
8.979,-0.546,4.794,-4.575,-2.101,2.866,-11.308,-11.581,0.000,0.992,0.095,-2.441,-0.275,-0.763,100.000,153431.000,1.000
12.957,2.849,7.428,0.965,-0.516,4.353,-12.194,-12.804,0.001,0.987,0.096,-2.350,-0.214,-0.732,100.000,153432.000,1.000
16.961,8.024,9.282,7.441,0.310,6.116,-12.927,-13.635,-0.001,0.986,0.097,-2.289,-0.031,-0.549,100.000,153433.000,1.000
22.063,16.061,12.099,17.340,2.004,9.063,-11.653,-11.777,-0.002,0.983,0.093,-2.075,-0.153,-0.519,100.000,153434.000,1.000
27.781,25.499,16.464,30.829,5.309,13.697,-6.992,-5.771,-0.002,0.981,0.094,-2.045,-0.153,-0.336,100.000,153435.000,1.000
30.193,31.567,19.838,42.343,8.683,18.633,0.254,3.209,-0.001,0.978,0.094,-1.831,-0.183,-0.336,100.000,153436.000,1.000
24.708,29.679,17.891,43.649,8.832,21.343,7.293,11.662,-0.002,0.979,0.095,-1.678,-0.275,-0.244,100.000,153437.000,1.000
11.284,20.071,9.295,31.017,4.407,20.506,11.629,16.522,-0.002,0.980,0.095,-1.526,-0.336,-0.153,100.000,153438.000,1.000
-4.871,6.470,-3.143,8.636,-3.328,16.621,12.405,16.945,0.001,0.979,0.096,-1.343,-0.366,-0.153,100.000,153439.000,1.000
-15.987,-6.639,-14.086,-13.177,-11.336,11.692,10.849,14.621,0.001,0.982,0.097,-1.038,-0.244,0.031,100.000,153440.000,1.000
-16.419,-14.869,-18.578,-24.291,-16.217,8.517,9.486,12.371,0.001,0.983,0.097,-0.793,-0.244,0.000,100.000,153441.000,1.000
-7.236,-16.044,-15.590,-21.347,-16.491,9.048,10.209,12.013,0.002,0.984,0.095,-0.702,-0.244,0.061,100.000,153442.000,1.000
4.599,-12.053,-8.130,-8.942,-12.743,12.969,13.072,13.579,0.003,0.985,0.096,-0.549,-0.305,0.000,100.000,153443.000,1.000
11.383,-7.930,-1.510,3.781,-7.843,17.559,15.955,15.221,0.003,0.989,0.096,-0.427,-0.214,0.031,100.000,153444.000,1.000
9.927,-7.455,0.156,8.891,-5.144,19.789,16.232,14.702,0.004,0.991,0.095,-0.244,-0.305,-0.031,100.000,153445.000,1.000
2.515,-10.581,-3.459,4.111,-5.935,18.669,13.000,11.239,0.007,0.992,0.097,-0.336,-0.183,-0.061,100.000,153446.000,1.000
-5.698,-14.829,-9.523,-6.811,-9.104,15.508,7.610,5.824,0.008,0.992,0.098,-0.275,-0.092,-0.061,100.000,153447.000,1.000
-9.503,-16.985,-13.574,-16.737,-11.630,12.454,2.597,0.564,0.006,0.995,0.097,-0.305,0.031,-0.122,100.000,153448.000,1.000
-7.102,-15.620,-13.149,-20.299,-11.850,10.379,-0.736,-3.231,0.006,0.995,0.094,-0.336,-0.122,-0.183,100.000,153449.000,1.000
-0.853,-11.757,-9.183,-17.598,-10.562,8.763,-2.968,-5.755,0.006,0.994,0.096,-0.427,-0.092,-0.153,100.000,153450.000,1.000
5.893,-6.711,-3.647,-12.151,-8.792,7.520,-4.896,-7.528,0.007,0.992,0.096,-0.427,-0.122,-0.092,100.000,153451.000,1.000
11.893,-0.326,2.460,-6.105,-6.440,7.739,-6.456,-8.397,0.007,0.990,0.094,-0.580,0.000,-0.122,100.000,153452.000,1.000
18.157,8.471,9.582,1.207,-2.178,10.332,-7.194,-7.767,0.008,0.992,0.095,-0.671,-0.061,-0.153,100.000,153453.000,1.000
24.984,18.042,17.262,10.214,4.036,14.246,-7.535,-6.074,0.005,0.992,0.094,-0.732,-0.031,-0.122,100.000,153454.000,1.000
30.885,23.792,23.501,18.909,10.473,17.111,-8.294,-4.660,0.003,0.994,0.091,-0.946,-0.031,-0.122,100.000,153455.000,1.000
34.585,22.995,26.759,24.559,15.411,17.508,-9.377,-4.290,0.003,0.997,0.091,-1.068,0.031,-0.122,100.000,153456.000,1.000
36.542,17.348,27.058,26.422,17.854,15.849,-9.771,-4.486,0.004,0.998,0.092,-1.190,0.061,-0.305,100.000,153457.000,1.000
38.292,10.760,25.925,25.490,18.279,13.674,-8.184,-3.836,0.004,1.001,0.091,-1.312,0.061,-0.336,100.000,153458.000,1.000
40.041,5.938,24.257,22.094,17.440,12.494,-4.070,-1.339,0.003,1.003,0.093,-1.648,-0.031,-0.366,100.000,153459.000,1.000
40.364,4.057,21.641,15.855,15.728,13.064,1.968,2.988,0.004,1.003,0.090,-1.862,-0.061,-0.366,100.000,153460.000,1.000
38.075,4.912,17.424,7.194,13.246,14.949,8.380,8.226,0.004,1.000,0.089,-2.014,-0.183,-0.427,100.000,153461.000,1.000
33.692,6.562,11.642,-2.302,9.939,17.049,13.626,13.179,0.002,0.999,0.092,-2.075,-0.153,-0.458,100.000,153462.000,1.000
29.473,7.108,6.095,-10.308,7.103,18.839,17.598,17.590,0.001,0.997,0.095,-2.106,-0.214,-0.549,100.000,153463.000,1.000
27.462,5.930,2.785,-14.517,6.195,20.385,21.032,21.821,0.000,0.996,0.095,-2.289,-0.336,-0.549,100.000,153464.000,1.000
28.284,4.284,2.591,-13.449,7.659,21.971,24.168,25.843,-0.001,0.992,0.094,-2.258,-0.458,-0.488,100.000,153465.000,1.000
31.384,4.501,5.331,-7.598,11.012,23.872,26.318,28.899,0.000,0.990,0.097,-2.228,-0.549,-0.641,100.000,153466.000,1.000
35.419,6.899,9.555,0.241,14.609,25.651,26.229,29.877,-0.001,0.987,0.097,-2.289,-0.610,-0.793,100.000,153467.000,1.000
38.699,9.084,13.325,6.222,16.657,25.892,22.775,27.837,-0.004,0.986,0.095,-2.228,-0.763,-0.763,100.000,153468.000,1.000
39.964,8.997,14.952,7.809,15.689,23.320,15.520,22.206,-0.002,0.982,0.095,-2.014,-0.824,-0.793,100.000,153469.000,1.000
39.989,7.725,14.696,6.452,12.204,18.634,5.781,14.178,-0.001,0.981,0.095,-1.892,-0.854,-0.671,100.000,153470.000,1.000
40.625,7.540,14.600,6.465,8.801,14.018,-4.320,6.793,0.000,0.983,0.095,-1.617,-0.977,-0.763,100.000,153471.000,1.000
42.086,8.762,15.632,10.238,7.223,10.635,-14.628,2.273,0.002,0.983,0.094,-1.373,-0.977,-0.854,100.000,153472.000,1.000
43.155,10.440,17.342,15.754,7.578,7.776,-26.713,0.346,0.000,0.988,0.094,-1.282,-0.977,-0.885,100.000,153473.000,1.000
42.876,11.888,18.871,18.757,8.842,4.371,-40.950,-0.842,0.001,0.988,0.096,-1.099,-0.977,-0.824,100.000,153474.000,1.000
41.452,13.473,20.067,16.905,10.372,0.665,-54.714,-2.432,0.002,0.986,0.097,-1.068,-1.007,-0.793,100.000,153475.000,1.000
39.256,15.103,20.934,11.238,11.957,-2.454,-64.130,-4.487,0.003,0.985,0.096,-0.946,-1.038,-0.702,100.000,153476.000,1.000
36.096,14.847,20.587,4.585,12.648,-4.756,-66.874,-6.932,0.006,0.984,0.096,-0.763,-1.038,-0.580,100.000,153477.000,1.000
32.625,11.960,19.251,0.126,12.543,-5.894,-62.584,-9.088,0.005,0.987,0.093,-0.488,-0.885,-0.488,100.000,153478.000,1.000
30.190,8.918,18.623,0.111,13.044,-4.766,-52.584,-9.759,0.004,0.989,0.094,-0.366,-1.007,-0.519,100.000,153479.000,1.000
29.302,9.157,20.129,4.630,15.492,-0.596,-39.441,-8.128,0.005,0.988,0.093,-0.336,-0.885,-0.610,100.000,153480.000,1.000
29.092,13.545,23.508,11.732,19.848,5.759,-26.012,-4.415,0.007,0.989,0.091,-0.366,-0.793,-0.580,100.000,153481.000,1.000
28.300,20.000,26.907,18.838,24.389,12.321,-14.155,0.450,0.007,0.987,0.091,-0.488,-0.824,-0.580,100.000,153482.000,1.000
26.815,26.129,29.018,24.057,27.790,17.668,-3.968,5.860,0.008,0.987,0.089,-0.427,-0.671,-0.519,100.000,153483.000,1.000
24.706,29.323,28.835,25.797,28.955,20.994,4.805,11.098,0.007,0.987,0.089,-0.336,-0.519,-0.580,100.000,153484.000,1.000
20.896,26.518,25.127,21.990,26.773,21.417,11.643,14.957,0.007,0.989,0.089,-0.183,-0.458,-0.610,100.000,153485.000,1.000
14.382,16.702,17.771,11.718,21.175,18.525,16.018,16.564,0.006,0.992,0.089,-0.153,-0.427,-0.763,100.000,153486.000,1.000
5.788,2.641,8.371,-2.516,13.239,13.297,18.349,16.158,0.006,0.994,0.089,-0.183,-0.336,-0.732,100.000,153487.000,1.000
-3.776,-11.102,-0.786,-16.564,4.852,7.560,19.590,14.680,0.006,0.998,0.090,-0.244,-0.244,-0.732,100.000,153488.000,1.000
-14.405,-21.633,-8.860,-27.778,-2.884,2.557,19.963,12.649,0.007,0.998,0.086,-0.458,-0.214,-0.580,100.000,153489.000,1.000
-25.582,-27.903,-15.422,-34.401,-9.065,-1.125,19.369,10.556,0.005,0.997,0.085,-0.580,-0.122,-0.793,100.000,153490.000,1.000
-34.919,-29.895,-19.082,-34.543,-12.335,-3.260,18.182,9.149,0.005,0.995,0.089,-0.732,-0.092,-0.824,100.000,153491.000,1.000
-39.943,-28.437,-18.832,-27.397,-12.304,-4.005,17.007,8.748,0.006,0.994,0.088,-0.916,-0.092,-0.641,100.000,153492.000,1.000
-40.213,-24.494,-15.169,-15.656,-9.825,-3.798,16.084,8.786,0.007,0.992,0.087,-1.068,0.153,-0.610,100.000,153493.000,1.000
-38.307,-19.549,-10.899,-6.217,-7.462,-3.582,14.479,7.443,0.007,0.992,0.090,-1.129,0.214,-0.641,100.000,153494.000,1.000
-37.547,-15.405,-8.970,-5.146,-7.594,-4.422,11.015,3.249,0.007,0.992,0.089,-1.282,0.336,-0.702,100.000,153495.000,1.000
-39.254,-13.773,-9.919,-12.413,-10.310,-6.889,5.735,-3.243,0.003,0.992,0.090,-1.221,0.336,-0.671,100.000,153496.000,1.000
-42.463,-15.503,-12.485,-23.067,-14.307,-10.728,-0.149,-10.134,0.001,0.993,0.090,-1.160,0.366,-0.641,100.000,153497.000,1.000
-44.631,-18.913,-14.344,-31.147,-17.421,-14.756,-4.992,-15.377,0.000,0.990,0.093,-1.251,0.214,-0.610,100.000,153498.000,1.000
-43.037,-20.683,-13.377,-31.681,-17.859,-17.537,-7.766,-17.652,0.001,0.987,0.092,-1.282,0.305,-0.610,100.000,153499.000,1.000
-36.038,-17.996,-8.328,-22.013,-14.608,-18.013,-8.200,-16.453,0.001,0.984,0.093,-1.282,0.336,-0.671,100.000,153500.000,1.000
-24.875,-10.799,0.123,-5.088,-8.234,-16.422,-6.897,-12.735,0.000,0.984,0.091,-1.251,0.336,-0.763,100.000,153501.000,1.000
-14.203,-2.712,8.335,10.077,-1.948,-14.739,-5.441,-9.186,0.002,0.987,0.093,-1.038,0.244,-0.671,100.000,153502.000,1.000
-8.833,1.703,12.531,15.199,1.173,-14.949,-4.931,-8.048,0.000,0.990,0.093,-0.916,0.305,-0.671,100.000,153503.000,1.000
-10.338,0.172,11.496,9.339,0.315,-17.081,-5.003,-9.461,0.002,0.990,0.094,-0.824,0.305,-0.732,100.000,153504.000,1.000
-15.668,-4.719,7.715,-1.294,-2.307,-18.777,-3.968,-11.467,0.005,0.991,0.095,-0.763,0.214,-0.580,100.000,153505.000,1.000
-19.377,-6.855,5.717,-8.844,-2.919,-17.142,-0.167,-11.653,0.005,0.990,0.091,-0.732,0.275,-0.580,100.000,153506.000,1.000
-18.442,-2.646,7.662,-9.748,-0.093,-11.541,6.262,-9.413,0.006,0.991,0.094,-0.671,0.305,-0.488,100.000,153507.000,1.000
-14.365,5.788,11.992,-6.209,4.572,-4.107,13.602,-5.950,0.004,0.994,0.095,-0.641,0.397,-0.305,100.000,153508.000,1.000
-11.705,12.676,14.725,-3.282,7.641,1.826,19.617,-3.062,0.004,0.994,0.094,-0.610,0.427,-0.183,100.000,153509.000,1.000
-14.687,13.132,12.370,-5.107,6.357,3.727,22.611,-1.948,0.005,0.994,0.095,-0.641,0.488,-0.122,100.000,153510.000,1.000
-24.626,5.852,4.181,-12.795,0.449,1.162,22.190,-2.727,0.005,0.997,0.097,-0.824,0.458,-0.031,100.000,153511.000,1.000
-39.005,-6.952,-7.802,-23.708,-8.272,-3.987,19.465,-4.411,0.004,0.996,0.094,-0.977,0.397,0.122,100.000,153512.000,1.000
-52.185,-20.289,-19.131,-32.131,-16.128,-8.395,16.789,-4.916,0.002,0.997,0.094,-1.190,0.275,0.153,100.000,153513.000,1.000
-59.469,-29.274,-26.083,-33.331,-20.310,-9.606,15.954,-2.847,0.001,0.995,0.093,-1.312,0.336,0.244,100.000,153514.000,1.000
-60.510,-31.786,-28.230,-28.131,-20.811,-7.766,16.745,0.854,0.001,0.992,0.092,-1.434,0.305,0.244,100.000,153515.000,1.000
-58.634,-28.767,-27.840,-22.609,-19.641,-5.260,17.279,3.435,0.002,0.994,0.092,-1.404,0.214,0.305,100.000,153516.000,1.000
-57.610,-23.385,-27.973,-22.730,-19.496,-5.088,15.395,2.365,0.002,0.998,0.088,-1.556,0.244,0.214,100.000,153517.000,1.000
-58.666,-19.245,-29.887,-29.174,-21.527,-9.249,10.303,-2.631,0.003,0.997,0.089,-1.770,0.122,0.061,100.000,153518.000,1.000
-60.547,-18.669,-32.873,-37.374,-25.321,-17.783,2.934,-9.668,0.005,0.997,0.089,-1.892,0.031,-0.031,100.000,153519.000,1.000
-60.749,-20.875,-34.797,-40.966,-29.052,-28.072,-4.432,-15.724,0.006,0.995,0.089,-2.045,0.122,-0.183,100.000,153520.000,1.000
-57.182,-22.642,-33.246,-35.732,-30.199,-35.928,-9.397,-18.234,0.004,0.997,0.091,-2.197,0.031,-0.244,100.000,153521.000,1.000
-50.153,-21.518,-28.029,-22.915,-27.998,-38.390,-11.058,-16.830,0.005,0.997,0.090,-2.319,0.031,-0.244,100.000,153522.000,1.000
-41.889,-17.439,-21.019,-8.241,-23.310,-35.103,-9.845,-13.029,0.008,0.998,0.098,-2.533,0.000,-0.397,100.000,153523.000,1.000
